SecuCode,InfoPublDate,tag
300675,2019-07-22,建筑
300676,2017-08-03,医药
300677,2017-08-03,医药
300678,2017-08-03,通信
300678,2017-11-17,计算机
300679,2017-08-03,电子元器件
300680,2017-08-03,汽车
300681,2017-08-03,汽车
300682,2017-10-17,计算机
300683,2017-10-17,医药
300684,2018-01-24,基础化工
300685,2017-10-17,医药
300686,2017-10-17,电子元器件
300687,2017-10-17,计算机
300688,2017-10-17,综合
300689,2017-10-17,通信
300690,2017-10-17,基础化工
300691,2017-10-17,电子元器件
300692,2017-10-17,电力及公用事业
300693,2017-10-17,电力设备
300694,2018-10-31,汽车
300695,2017-10-17,汽车
300696,2017-10-17,国防军工
300697,2017-10-17,有色金属
300698,2017-10-17,通信
300699,2017-10-17,煤炭
300699,2017-11-17,基础化工
300700,2017-10-17,机械
300701,2017-10-17,轻工制造
300701,2018-01-19,电子元器件
300702,2017-10-17,医药
300703,2017-10-17,轻工制造
300705,2017-11-17,医药
300706,2017-10-17,建材
300706,2019-07-22,电子元器件
300707,2017-11-17,汽车
300708,2017-11-17,电子元器件
300709,2017-11-17,电子元器件
300710,2017-11-17,通信
300711,2017-11-17,通信
300712,2017-11-17,建筑
300713,2017-11-17,电力设备
300715,2017-11-17,建材
300716,2017-11-17,基础化工
300717,2017-11-17,基础化工
300718,2017-11-17,机械
300719,2017-11-17,国防军工
300720,2017-11-17,机械
300721,2017-12-04,基础化工
300722,2017-11-17,国防军工
300723,2017-12-04,医药
300724,2018-09-07,机械
300725,2017-11-17,医药
300726,2017-12-04,电子元器件
300727,2017-12-04,基础化工
300729,2018-01-24,轻工制造
300730,2018-01-24,计算机
300731,2018-01-24,通信
300732,2018-01-24,房地产
300732,2019-07-22,建筑
300733,2018-01-24,汽车
300735,2018-01-24,通信
300736,2018-01-24,通信
300737,2018-02-09,建材
300738,2018-02-09,计算机
300739,2018-02-09,电子元器件
300740,2018-03-07,基础化工
300741,2018-03-07,食品饮料
300742,2018-06-07,汽车
300743,2018-05-03,计算机
300745,2018-06-07,电力设备
300746,2018-06-07,建筑
300747,2018-07-16,电子元器件
300748,2018-10-31,有色金属
300749,2018-10-31,轻工制造
300750,2018-07-16,汽车
300751,2018-11-27,电力设备
300751,2019-04-24,机械
300752,2018-12-20,电子元器件
300753,2018-12-20,医药
300755,2019-03-14,商贸零售
300756,2019-01-15,机械
300757,2019-01-15,机械
300758,2019-03-14,基础化工
300759,2019-03-14,医药
300760,2018-10-31,医药
300761,2019-03-14,农林牧渔
300762,2019-04-24,国防军工
300763,2019-04-24,电力设备
300765,2019-04-24,医药
300766,2019-04-24,传媒
300767,2019-04-24,基础化工
300768,2019-04-24,计算机
300769,2019-04-24,基础化工
300770,2019-04-24,传媒
300771,2019-05-22,计算机
300772,2019-05-22,电力设备
300773,2019-05-22,非银行金融
300775,2019-06-19,国防军工
300776,2019-05-22,电子元器件
300777,2019-05-22,基础化工
300778,2019-05-22,建筑
300779,2019-06-19,电力及公用事业
300780,2019-06-19,机械
300781,2019-06-19,传媒
300782,2019-07-17,电子元器件
300783,2019-08-21,食品饮料
300785,2019-08-21,传媒
300786,2019-08-21,机械
300787,2019-08-21,电子元器件
300788,2019-07-17,传媒
300789,2019-09-16,计算机
300790,2019-10-23,电子元器件
300791,2019-10-23,食品饮料
300792,2019-10-23,传媒
600000,2003-01-01,银行
600001,2003-01-01,钢铁
600002,2003-01-01,石油石化
600003,2003-01-01,交通运输
600004,2003-05-21,交通运输
600005,2003-01-01,钢铁
600006,2003-01-01,汽车
600007,2003-01-01,房地产
600008,2003-01-01,电力及公用事业
600009,2003-01-01,交通运输
600010,2003-01-01,钢铁
600011,2003-01-01,电力及公用事业
600012,2003-01-21,交通运输
600015,2003-09-26,银行
600016,2003-01-01,银行
600017,2006-10-31,交通运输
600018,2006-11-09,交通运输
600019,2003-01-01,钢铁
600020,2003-08-22,交通运输
600021,2003-11-12,电力及公用事业
600022,2004-07-13,钢铁
600023,2014-01-02,电力及公用事业
600025,2018-01-24,电力及公用事业
600026,2003-01-01,交通运输
600027,2005-02-28,电力及公用事业
600028,2003-01-01,石油石化
600029,2003-08-08,交通运输
600030,2003-01-20,非银行金融
600031,2003-07-17,机械
600033,2003-01-01,交通运输
600035,2004-03-24,交通运输
600036,2003-01-01,银行
600037,2003-01-01,传媒
600038,2003-01-01,国防军工
600039,2003-04-08,建筑
600048,2006-08-14,房地产
600050,2003-01-01,通信
600051,2003-01-01,综合
600052,2003-01-01,房地产
600053,2003-01-01,轻工制造
600053,2006-11-01,房地产
600053,2018-02-09,非银行金融
600054,2003-01-01,餐饮旅游
600055,2003-01-01,医药
600056,2003-01-01,医药
600057,2003-01-01,通信
600057,2015-05-01,交通运输
600058,2003-01-01,商贸零售
600058,2014-02-10,钢铁
600059,2003-01-01,食品饮料
600060,2003-01-01,家电
600061,2003-01-01,纺织服装
600061,2016-02-24,非银行金融
600062,2003-01-01,医药
600063,2003-01-01,基础化工
600064,2003-01-01,商贸零售
600064,2004-05-01,建筑
600064,2004-11-01,商贸零售
600064,2005-11-01,建筑
600064,2009-11-01,房地产
600066,2003-01-01,汽车
600067,2003-01-01,房地产
600068,2003-01-01,建筑
600069,2003-01-01,轻工制造
600070,2003-01-01,纺织服装
600070,2013-06-02,钢铁
600070,2014-05-05,综合
600071,2003-01-01,电子元器件
600072,2003-01-01,机械
600073,2003-01-01,食品饮料
600074,2003-01-01,基础化工
600074,2018-06-07,电子元器件
600075,2003-01-01,基础化工
600076,2003-01-01,通信
600076,2018-02-27,轻工制造
600077,2003-01-01,通信
600077,2005-05-01,电子元器件
600077,2005-11-01,电力及公用事业
600077,2006-05-01,钢铁
600077,2012-05-02,房地产
600078,2003-01-01,基础化工
600079,2003-01-01,医药
600080,2003-01-01,医药
600081,2003-01-01,汽车
600082,2003-01-01,房地产
600082,2015-05-01,综合
600083,2003-01-01,有色金属
600083,2013-05-03,基础化工
600083,2014-05-05,建筑
600083,2019-08-21,计算机
600084,2003-01-01,食品饮料
600085,2003-01-01,医药
600086,2003-01-01,商贸零售
600086,2004-11-01,商贸零售
600086,2014-05-05,纺织服装
600086,2014-08-01,有色金属
600086,2017-01-24,商贸零售
600087,2003-01-01,交通运输
600088,2003-01-01,传媒
600089,2003-01-01,电力设备
600090,2003-01-01,食品饮料
600090,2017-03-06,医药
600091,2003-01-01,基础化工
600093,2003-01-01,农林牧渔
600093,2004-05-01,计算机
600093,2006-11-01,机械
600093,2009-05-01,汽车
600093,2019-07-22,非银行金融
600094,2003-01-01,商贸零售
600094,2004-11-01,基础化工
600094,2007-04-30,房地产
600095,2003-01-01,综合
600095,2012-10-10,农林牧渔
600095,2014-05-05,房地产
600096,2003-01-01,基础化工
600096,2011-05-05,建材
600096,2012-05-02,基础化工
600097,2003-01-01,电力设备
600097,2009-05-01,农林牧渔
600098,2003-01-01,电力及公用事业
600099,2003-01-01,汽车
600099,2004-05-01,汽车
600100,2003-01-01,计算机
600101,2003-01-01,电力及公用事业
600102,2003-01-01,钢铁
600103,2004-11-01,基础化工
600103,2009-11-01,轻工制造
600104,2003-01-01,汽车
600105,2003-01-01,通信
600106,2003-01-01,交通运输
600107,2003-01-01,纺织服装
600108,2003-01-01,农林牧渔
600109,2003-01-01,商贸零售
600109,2004-11-01,综合
600109,2007-11-01,非银行金融
600110,2003-01-01,电力设备
600110,2006-11-01,石油石化
600110,2008-11-01,电力设备
600110,2010-05-01,综合
600110,2012-10-10,电子元器件
600111,2003-01-01,有色金属
600112,2003-01-01,电力设备
600113,2003-01-01,家电
600113,2011-05-05,房地产
600113,2019-07-22,商贸零售
600114,2004-05-25,机械
600115,2003-01-01,交通运输
600116,2003-01-01,电力及公用事业
600117,2003-01-01,钢铁
600118,2003-01-01,国防军工
600119,2003-01-01,商贸零售
600119,2006-11-01,交通运输
600120,2003-01-01,商贸零售
600121,2003-01-01,煤炭
600122,2003-01-01,商贸零售
600123,2003-01-01,煤炭
600125,2003-01-01,交通运输
600126,2003-01-01,钢铁
600127,2003-01-01,农林牧渔
600128,2003-01-01,纺织服装
600128,2015-05-01,综合
600129,2003-01-01,医药
600130,2003-01-01,通信
600131,2003-01-01,电力及公用事业
600132,2003-01-01,食品饮料
600133,2003-01-01,房地产
600133,2011-05-05,房地产
600135,2003-01-01,基础化工
600136,2003-01-01,通信
600136,2004-05-01,房地产
600136,2004-11-01,通信
600136,2005-05-01,房地产
600136,2005-11-01,通信
600136,2007-11-01,房地产
600136,2012-10-10,基础化工
600136,2018-02-27,传媒
600137,2003-01-01,轻工制造
600137,2005-11-01,机械
600137,2007-11-01,纺织服装
600138,2003-01-01,餐饮旅游
600138,2017-08-03,餐饮旅游
600139,2003-01-01,商贸零售
600139,2005-05-01,建筑
600139,2009-05-01,有色金属
600139,2018-06-07,综合
600141,2003-01-01,基础化工
600143,2004-07-07,基础化工
600145,2003-01-01,机械
600145,2019-07-22,商贸零售
600146,2003-01-01,基础化工
600146,2018-03-07,纺织服装
600148,2003-01-01,汽车
600149,2003-01-01,钢铁
600149,2008-05-01,通信
600149,2014-05-05,房地产
600149,2018-03-07,综合
600150,2003-01-01,机械
600151,2003-01-01,电力设备
600152,2003-01-01,纺织服装
600152,2018-06-07,综合
600153,2003-01-01,商贸零售
600153,2013-05-03,交通运输
600155,2003-01-01,基础化工
600155,2018-06-07,非银行金融
600156,2003-01-01,纺织服装
600157,2003-01-01,石油石化
600157,2012-10-10,煤炭
600157,2013-04-01,煤炭
600158,2003-01-01,商贸零售
600158,2004-05-01,房地产
600159,2003-01-01,食品饮料
600159,2006-05-01,房地产
600160,2003-01-01,基础化工
600161,2003-01-01,医药
600162,2003-01-01,机械
600162,2007-11-01,房地产
600163,2003-01-01,轻工制造
600163,2017-03-06,电力设备
600165,2003-01-01,机械
600166,2003-01-01,汽车
600167,2003-01-01,电力及公用事业
600167,2017-03-06,电力及公用事业
600168,2003-01-01,电力及公用事业
600168,2011-05-05,房地产
600168,2014-05-05,电力及公用事业
600169,2003-01-01,机械
600170,2003-01-01,建筑
600171,2003-01-01,电子元器件
600172,2003-01-01,建材
600172,2019-07-22,机械
600173,2003-01-01,房地产
600175,2003-01-01,商贸零售
600175,2014-04-01,石油石化
600175,2018-03-07,综合
600176,2003-01-01,建材
600177,2003-01-01,纺织服装
600177,2018-03-07,房地产
600178,2003-01-01,汽车
600179,2003-01-01,煤炭
600179,2015-12-01,综合
600179,2018-03-07,交通运输
600180,2003-01-01,农林牧渔
600180,2013-05-03,交通运输
600182,2003-01-01,汽车
600183,2003-01-01,电子元器件
600184,2003-11-20,建材
600184,2007-11-01,国防军工
600185,2003-01-01,商贸零售
600185,2006-11-01,计算机
600185,2008-05-01,综合
600185,2012-08-31,房地产
600186,2003-01-01,食品饮料
600187,2003-01-01,轻工制造
600187,2008-11-01,轻工制造
600187,2011-05-05,电力及公用事业
600188,2003-01-01,煤炭
600189,2003-01-01,农林牧渔
600190,2003-01-01,交通运输
600191,2003-01-01,农林牧渔
600192,2003-01-01,电力设备
600193,2003-01-01,综合
600193,2012-10-10,钢铁
600195,2003-01-01,农林牧渔
600196,2003-01-01,医药
600196,2010-09-09,医药
600197,2003-01-01,食品饮料
600198,2003-01-01,通信
600199,2003-01-01,食品饮料
600200,2003-01-01,纺织服装
600200,2006-11-01,医药
600200,2012-10-10,有色金属
600200,2013-05-03,医药
600200,2015-05-01,综合
600201,2003-01-01,农林牧渔
600202,2003-01-01,电力设备
600203,2003-01-01,电子元器件
600205,2003-01-01,有色金属
600206,2003-01-01,电子元器件
600207,2003-01-01,电子元器件
600207,2015-05-01,综合
600208,2003-01-01,商贸零售
600208,2007-05-01,房地产
600209,2003-01-01,石油石化
600209,2005-11-01,餐饮旅游
600209,2006-11-01,建筑
600210,2003-01-01,轻工制造
600211,2003-01-01,医药
600212,2003-01-01,综合
600212,2013-05-03,农林牧渔
600212,2014-05-05,综合
600213,2003-01-01,汽车
600215,2003-01-01,建筑
600215,2006-11-01,房地产
600216,2003-01-01,医药
600217,2003-01-01,建材
600217,2014-05-05,电力及公用事业
600218,2003-01-01,汽车
600219,2003-01-01,有色金属
600220,2003-01-01,纺织服装
600221,2003-01-01,交通运输
600222,2003-01-01,医药
600223,2003-01-01,基础化工
600223,2009-05-01,房地产
600225,2003-01-01,农林牧渔
600225,2006-05-01,农林牧渔
600225,2011-05-05,房地产
600226,2003-01-01,医药
600226,2011-05-05,基础化工
600227,2003-01-01,基础化工
600228,2003-01-01,基础化工
600229,2003-01-01,基础化工
600229,2017-01-24,传媒
600230,2003-01-01,基础化工
600231,2003-01-01,钢铁
600232,2003-01-01,纺织服装
600233,2003-01-01,纺织服装
600233,2016-02-24,交通运输
600234,2003-01-01,综合
600235,2003-01-01,轻工制造
600236,2003-01-01,电力及公用事业
600237,2003-01-01,电子元器件
600238,2003-01-01,食品饮料
600239,2003-01-01,食品饮料
600239,2009-05-01,房地产
600239,2011-05-05,房地产
600240,2003-01-01,纺织服装
600240,2005-11-01,房地产
600241,2003-01-01,商贸零售
600242,2004-05-01,房地产
600242,2005-07-01,农林牧渔
600242,2011-05-05,交通运输
600242,2018-04-11,传媒
600243,2003-01-01,机械
600246,2003-01-01,房地产
600247,2003-01-01,商贸零售
600248,2003-01-01,基础化工
600248,2005-05-01,农林牧渔
600248,2012-05-02,建筑
600249,2004-02-13,基础化工
600250,2003-01-01,商贸零售
600251,2003-06-23,农林牧渔
600251,2008-11-01,基础化工
600251,2012-05-02,农林牧渔
600252,2003-01-01,房地产
600252,2004-11-01,医药
600253,2003-01-01,医药
600253,2011-05-05,医药
600255,2003-01-01,有色金属
600255,2011-05-05,有色金属
600256,2003-01-01,石油石化
600256,2011-05-05,房地产
600256,2012-10-10,石油石化
600257,2003-01-01,农林牧渔
600258,2003-01-01,餐饮旅游
600258,2017-08-03,餐饮旅游
600259,2008-05-01,基础化工
600259,2008-11-01,有色金属
600260,2004-11-01,基础化工
600260,2006-11-01,房地产
600260,2007-11-01,基础化工
600260,2014-05-05,综合
600260,2018-03-07,通信
600261,2003-01-01,家电
600262,2003-01-01,机械
600263,2003-01-01,建筑
600265,2003-01-01,农林牧渔
600266,2003-01-01,房地产
600267,2003-01-01,医药
600268,2003-01-01,电力设备
600269,2003-01-01,交通运输
600270,2003-01-01,交通运输
600271,2003-07-25,国防军工
600271,2011-09-01,计算机
600272,2003-01-01,纺织服装
600272,2013-06-02,医药
600273,2003-07-11,纺织服装
600273,2015-05-01,基础化工
600275,2003-01-01,农林牧渔
600275,2011-05-05,房地产
600275,2014-05-05,农林牧渔
600276,2003-01-01,医药
600277,2003-01-01,基础化工
600278,2003-01-01,商贸零售
600279,2003-01-01,交通运输
600280,2003-01-01,商贸零售
600281,2003-01-01,基础化工
600282,2003-01-01,钢铁
600283,2003-01-01,电力及公用事业
600284,2004-03-30,建筑
600285,2003-01-01,医药
600287,2003-01-01,商贸零售
600288,2003-01-01,电子元器件
600289,2003-01-01,通信
600290,2006-05-01,机械
600290,2007-11-01,电力设备
600291,2003-01-01,计算机
600291,2006-05-01,建材
600291,2013-05-03,非银行金融
600292,2003-01-01,电力及公用事业
600292,2014-05-05,电力及公用事业
600293,2003-01-01,建材
600295,2003-01-01,纺织服装
600295,2008-11-01,钢铁
600295,2014-08-01,钢铁
600296,2003-01-01,有色金属
600297,2003-01-01,医药
600297,2014-10-09,医药
600297,2016-04-25,汽车
600297,2018-06-07,汽车
600298,2003-01-01,农林牧渔
600298,2017-03-06,食品饮料
600299,2003-01-01,基础化工
600299,2012-05-02,基础化工
600299,2018-06-07,食品饮料
600300,2003-01-01,食品饮料
600301,2003-01-01,基础化工
600302,2003-01-01,机械
600303,2003-01-01,汽车
600305,2005-11-01,房地产
600305,2009-05-01,食品饮料
600306,2003-01-01,商贸零售
600307,2003-01-01,钢铁
600308,2003-01-01,轻工制造
600309,2003-01-01,基础化工
600310,2003-01-01,电力及公用事业
600311,2003-01-01,有色金属
600312,2003-01-01,电力设备
600313,2003-01-01,农林牧渔
600313,2011-05-05,农林牧渔
600315,2003-01-01,基础化工
600315,2017-01-24,商贸零售
600315,2018-04-11,基础化工
600316,2003-01-01,国防军工
600317,2003-01-01,交通运输
600318,2003-01-01,建材
600318,2018-04-11,非银行金融
600319,2003-01-01,基础化工
600320,2003-01-01,机械
600321,2003-01-01,建材
600322,2003-01-01,房地产
600323,2003-01-01,电力及公用事业
600323,2015-02-01,电力及公用事业
600325,2004-03-10,房地产
600326,2003-01-01,建筑
600327,2005-11-01,汽车
600328,2003-01-01,基础化工
600329,2003-01-01,医药
600330,2003-01-01,有色金属
600331,2003-01-01,有色金属
600332,2003-01-01,医药
600332,2014-02-10,食品饮料
600332,2015-05-01,医药
600333,2003-01-01,电力及公用事业
600335,2003-01-01,机械
600335,2013-05-03,汽车
600336,2003-01-01,家电
600337,2003-01-01,轻工制造
600338,2003-01-01,汽车
600338,2007-05-01,有色金属
600339,2003-01-01,基础化工
600339,2006-05-01,石油石化
600340,2004-01-14,房地产
600343,2003-04-22,机械
600343,2007-05-01,国防军工
600343,2012-10-10,机械
600343,2014-06-03,国防军工
600345,2003-01-01,通信
600346,2003-01-01,机械
600346,2017-02-27,石油石化
600346,2018-06-07,基础化工
600346,2018-09-07,石油石化
600348,2003-09-04,煤炭
600350,2003-01-01,交通运输
600351,2003-01-01,医药
600352,2003-08-15,基础化工
600353,2003-01-01,电子元器件
600354,2004-02-10,农林牧渔
600355,2003-01-01,通信
600356,2003-01-01,轻工制造
600357,2003-01-01,钢铁
600358,2004-05-01,房地产
600358,2006-11-01,餐饮旅游
600358,2012-12-31,餐饮旅游
600358,2017-08-03,餐饮旅游
600359,2003-01-01,农林牧渔
600360,2003-01-01,电子元器件
600361,2003-01-01,商贸零售
600362,2003-01-01,有色金属
600363,2003-01-01,电子元器件
600365,2003-01-01,食品饮料
600366,2003-01-01,商贸零售
600366,2009-05-01,电子元器件
600366,2011-05-05,有色金属
600367,2003-01-01,基础化工
600368,2003-01-01,交通运输
600369,2003-01-01,交通运输
600369,2008-11-01,非银行金融
600370,2003-03-20,纺织服装
600370,2016-07-04,基础化工
600370,2017-05-12,纺织服装
600371,2003-01-01,农林牧渔
600372,2003-01-01,汽车
600372,2011-05-05,国防军工
600373,2003-01-01,传媒
600375,2003-04-15,汽车
600375,2012-05-02,汽车
600376,2003-01-01,房地产
600377,2003-01-01,交通运输
600378,2003-01-01,石油石化
600379,2003-01-01,电力设备
600380,2003-01-01,医药
600380,2010-09-09,医药
600381,2003-01-01,商贸零售
600381,2004-11-01,纺织服装
600381,2005-05-01,房地产
600381,2008-11-01,煤炭
600381,2013-05-03,综合
600381,2015-05-01,钢铁
600381,2018-04-11,食品饮料
600382,2007-11-01,商贸零售
600382,2009-11-01,机械
600382,2011-05-05,综合
600383,2003-01-01,房地产
600385,2003-01-01,医药
600385,2011-05-05,医药
600385,2015-05-01,有色金属
600386,2003-01-01,交通运输
600386,2007-11-01,传媒
600387,2004-03-03,综合
600387,2011-05-05,石油石化
600388,2003-01-01,电力设备
600388,2011-05-05,电力及公用事业
600389,2003-01-01,基础化工
600390,2003-01-01,有色金属
600390,2018-06-07,非银行金融
600391,2003-01-01,国防军工
600392,2003-06-12,煤炭
600392,2011-05-05,计算机
600392,2014-05-05,有色金属
600393,2003-01-01,房地产
600395,2003-01-01,煤炭
600396,2003-01-01,电力及公用事业
600397,2005-11-01,建材
600397,2007-11-01,煤炭
600398,2003-01-01,纺织服装
600398,2017-07-10,纺织服装
600399,2003-01-01,钢铁
600399,2015-10-01,国防军工
600400,2003-01-01,纺织服装
600401,2003-10-15,轻工制造
600401,2015-05-01,电子元器件
600403,2003-10-23,煤炭
600405,2004-04-15,通信
600406,2003-10-30,电力设备
600408,2003-02-26,煤炭
600409,2003-07-02,基础化工
600410,2004-05-18,计算机
600415,2003-01-01,商贸零售
600416,2003-01-01,电力设备
600416,2011-05-05,电力设备
600418,2003-01-01,汽车
600419,2008-05-01,纺织服装
600419,2009-11-01,轻工制造
600419,2014-05-05,食品饮料
600420,2004-06-30,医药
600421,2004-06-21,医药
600421,2015-05-01,综合
600421,2018-04-11,机械
600422,2003-01-01,医药
600423,2003-07-31,基础化工
600425,2003-08-07,建材
600426,2003-01-01,基础化工
600428,2003-01-01,交通运输
600429,2003-09-29,食品饮料
600432,2003-09-19,有色金属
600433,2003-07-03,轻工制造
600435,2003-07-18,机械
600435,2008-11-01,国防军工
600436,2003-06-30,医药
600438,2004-03-16,农林牧渔
600438,2019-05-22,电力设备
600439,2003-07-24,纺织服装
600444,2004-03-04,基础化工
600444,2011-05-05,基础化工
600446,2004-01-08,计算机
600448,2003-01-01,纺织服装
600449,2003-09-12,建材
600452,2004-03-17,电力及公用事业
600455,2004-11-01,计算机
600455,2007-05-01,房地产
600455,2011-05-05,综合
600455,2012-10-10,传媒
600456,2003-01-01,有色金属
600458,2003-01-03,机械
600459,2003-05-30,有色金属
600460,2003-03-25,电子元器件
600461,2004-06-15,电力及公用事业
600462,2003-09-17,轻工制造
600462,2012-10-10,基础化工
600462,2013-05-03,轻工制造
600462,2017-03-06,通信
600463,2004-04-01,房地产
600466,2003-01-01,医药
600466,2017-06-13,房地产
600467,2004-04-19,农林牧渔
600468,2003-01-01,有色金属
600468,2009-11-01,电力设备
600469,2003-11-04,汽车
600470,2004-03-19,基础化工
600472,2003-01-01,有色金属
600475,2003-08-04,电力设备
600476,2003-12-24,计算机
600477,2003-11-24,建筑
600478,2003-10-09,有色金属
600478,2011-05-05,电子元器件
600479,2004-03-26,医药
600480,2003-08-29,汽车
600481,2003-05-15,石油石化
600481,2015-07-02,机械
600482,2004-07-28,汽车
600482,2017-10-17,家电
600482,2018-06-08,国防军工
600483,2004-06-14,纺织服装
600483,2015-05-01,电力及公用事业
600483,2015-06-01,电力及公用事业
600485,2003-08-21,通信
600486,2003-01-01,基础化工
600487,2003-09-05,通信
600488,2003-01-01,医药
600489,2003-08-28,有色金属
600490,2003-07-10,医药
600490,2014-05-05,有色金属
600491,2004-06-07,建筑
600493,2004-05-12,纺织服装
600495,2004-06-09,机械
600496,2003-01-01,建筑
600497,2004-05-11,有色金属
600498,2003-01-01,通信
600498,2011-05-05,通信
600499,2003-01-01,机械
600499,2015-02-01,电力及公用事业
600500,2003-01-01,商贸零售
600500,2012-12-31,石油石化
600500,2017-01-24,基础化工
600501,2003-01-01,汽车
600501,2012-10-10,国防军工
600502,2003-04-29,建筑
600503,2003-01-01,计算机
600503,2008-11-01,房地产
600505,2003-01-01,电力及公用事业
600505,2011-05-05,电力及公用事业
600505,2017-03-06,电力及公用事业
600506,2005-11-01,商贸零售
600506,2006-11-01,农林牧渔
600507,2003-10-21,钢铁
600508,2003-01-01,煤炭
600509,2003-01-01,电力及公用事业
600510,2003-01-01,纺织服装
600510,2009-05-01,房地产
600510,2013-05-03,纺织服装
600510,2013-06-02,房地产
600510,2015-05-01,综合
600511,2003-01-01,医药
600512,2003-01-10,建筑
600513,2003-04-02,医药
600515,2003-01-01,商贸零售
600515,2017-01-24,房地产
600516,2003-01-01,钢铁
600516,2015-05-01,建材
600517,2003-10-24,电力设备
600518,2003-01-01,医药
600519,2003-01-01,食品饮料
600520,2003-01-01,机械
600521,2003-03-18,医药
600522,2003-01-01,通信
600523,2003-01-01,汽车
600523,2012-10-10,国防军工
600523,2015-10-01,汽车
600525,2003-01-01,电力设备
600525,2012-10-10,电子元器件
600526,2003-01-01,电力设备
600526,2015-02-01,电力及公用事业
600527,2003-12-11,纺织服装
600528,2003-01-01,建筑
600529,2003-01-01,医药
600530,2007-11-01,房地产
600530,2008-05-01,医药
600531,2003-01-01,有色金属
600532,2003-01-01,基础化工
600532,2013-05-03,钢铁
600533,2003-01-01,房地产
600535,2003-01-01,医药
600535,2010-09-09,医药
600536,2003-01-01,计算机
600537,2003-02-17,电力设备
600537,2011-05-05,食品饮料
600537,2013-04-01,电力设备
600538,2003-01-28,医药
600538,2011-05-05,基础化工
600539,2003-01-01,建材
600540,2004-02-02,农林牧渔
600543,2004-04-07,食品饮料
600545,2003-12-17,建筑
600546,2003-08-14,建筑
600546,2010-05-01,煤炭
600547,2003-09-11,有色金属
600548,2003-01-01,交通运输
600549,2003-01-01,有色金属
600550,2003-01-01,电力设备
600550,2011-05-05,电力设备
600551,2003-01-01,电子元器件
600551,2008-11-01,传媒
600552,2003-01-01,建材
600552,2019-07-22,电子元器件
600553,2003-01-01,建材
600555,2003-01-01,纺织服装
600555,2009-05-01,餐饮旅游
600555,2012-12-31,房地产
600556,2003-01-01,房地产
600557,2003-01-01,医药
600558,2003-01-01,机械
600559,2003-01-01,食品饮料
600560,2003-01-01,机械
600560,2012-10-10,钢铁
600560,2015-05-01,机械
600561,2003-01-01,交通运输
600562,2003-02-20,电子元器件
600562,2011-05-05,建材
600562,2014-06-03,国防军工
600563,2003-01-01,电子元器件
600565,2003-01-01,汽车
600565,2014-05-05,房地产
600566,2003-01-01,机械
600566,2014-10-09,医药
600567,2003-01-01,轻工制造
600568,2003-01-01,医药
600568,2010-09-09,房地产
600568,2019-07-22,医药
600569,2003-01-01,钢铁
600570,2003-12-30,计算机
600571,2003-01-01,计算机
600572,2004-04-26,医药
600573,2003-03-12,食品饮料
600575,2003-04-11,交通运输
600576,2003-03-06,纺织服装
600576,2007-05-01,有色金属
600576,2011-05-05,房地产
600576,2013-05-03,钢铁
600576,2015-01-01,传媒
600576,2015-05-01,房地产
600576,2018-04-11,传媒
600577,2003-01-01,电力设备
600578,2003-01-01,电力及公用事业
600579,2003-01-01,汽车
600579,2019-07-22,机械
600580,2003-01-01,电力设备
600581,2003-01-01,钢铁
600582,2003-01-01,机械
600583,2003-01-01,石油石化
600584,2003-06-17,电子元器件
600585,2003-01-01,建材
600586,2003-01-01,建材
600587,2003-01-01,医药
600588,2003-01-01,计算机
600589,2003-01-01,基础化工
600590,2003-01-01,电力设备
600590,2012-05-02,建筑
600590,2019-08-21,电力设备
600591,2003-01-01,交通运输
600592,2003-01-01,机械
600593,2003-01-01,餐饮旅游
600594,2004-04-06,医药
600595,2003-01-01,有色金属
600596,2003-01-01,基础化工
600596,2014-05-05,基础化工
600597,2003-01-01,食品饮料
600598,2003-01-01,农林牧渔
600599,2003-01-01,轻工制造
600599,2017-03-06,非银行金融
600600,2003-01-01,食品饮料
600601,2003-01-01,电子元器件
600601,2011-05-05,计算机
600602,2003-01-01,电子元器件
600602,2019-07-22,计算机
600603,2003-01-01,房地产
600603,2018-02-27,房地产
600604,2003-01-01,机械
600604,2014-05-05,房地产
600605,2003-01-01,商贸零售
600606,2003-01-01,房地产
600607,2003-01-01,医药
600608,2003-01-01,通信
600608,2005-11-01,钢铁
600609,2003-01-01,汽车
600610,2003-01-01,机械
600610,2018-02-27,建筑
600611,2003-01-01,交通运输
600612,2003-01-01,商贸零售
600613,2003-01-01,医药
600614,2003-01-01,房地产
600614,2011-05-05,医药
600614,2017-10-17,有色金属
600615,2003-01-01,基础化工
600615,2007-11-01,房地产
600615,2014-10-09,有色金属
600616,2003-01-01,食品饮料
600617,2003-01-01,基础化工
600617,2004-11-01,商贸零售
600617,2007-05-01,房地产
600617,2014-05-05,电力及公用事业
600618,2003-01-01,基础化工
600618,2018-02-27,基础化工
600619,2003-01-01,家电
600620,2003-01-01,房地产
600620,2019-07-22,综合
600621,2003-01-01,电子元器件
600621,2014-05-05,房地产
600621,2019-07-22,非银行金融
600622,2003-01-01,房地产
600623,2003-01-01,汽车
600623,2019-07-29,基础化工
600624,2003-01-01,综合
600626,2003-01-01,纺织服装
600626,2013-06-02,综合
600626,2017-05-12,纺织服装
600626,2019-07-22,综合
600627,2003-01-01,电力设备
600628,2003-01-01,商贸零售
600629,2003-01-01,基础化工
600629,2008-05-01,建材
